timestamp,raw_x,raw_y,raw_z,smoothed_x,smoothed_y,smoothed_z,valid
1783696050.9357827,0.151170,-0.007338,0.037386,0.113135,0.012705,0.009106,1
1783696050.9745064,0.152799,-0.006269,0.035837,0.123051,0.007962,0.015789,1
1783696051.0117788,0.150765,-0.008782,0.032757,0.129979,0.003776,0.020031,1
1783696051.0493171,-0.123800,0.198118,-0.217940,0.066534,0.052361,-0.039462,1
1783696051.0860667,-0.125986,0.199282,-0.211158,0.018404,0.089092,-0.082386,1
1783696051.1593497,-0.119589,0.210035,-0.207335,-0.016094,0.119327,-0.113623,1
1783696051.1943376,-0.118449,0.218362,-0.207949,-0.041683,0.144086,-0.137205,1
1783696051.2430103,-0.118981,0.218977,-0.210345,-0.061007,0.162809,-0.155490,1
1783696051.29408,-0.120021,0.217166,-0.214599,-0.075761,0.176398,-0.170267,1
1783696051.3359962,-0.117199,0.216862,-0.214223,-0.086120,0.186514,-0.181256,1
1783696051.3744726,-0.118007,0.218658,-0.213112,-0.094092,0.194550,-0.189220,1
1783696051.4123745,-0.117488,0.219310,-0.210993,-0.099941,0.200740,-0.194663,1
1783696051.4501824,-0.123496,0.226182,-0.203842,-0.105830,0.207100,-0.196958,1
1783696051.696355,0.158485,-0.004051,0.039059,-0.039751,0.154313,-0.137954,1
1783696051.73188,0.158736,-0.004546,0.039579,0.009871,0.114598,-0.093571,1
1783696051.7710955,0.157488,-0.003766,0.040162,0.046775,0.085007,-0.060138,1
1783696051.8081403,0.157016,-0.003588,0.038505,0.074335,0.062858,-0.035477,1
1783696051.845274,0.158548,-0.006153,0.039651,0.095388,0.045605,-0.016695,1
1783696051.8833032,0.157846,-0.005584,0.039379,0.111003,0.032808,-0.002676,1
1783696051.921114,0.157610,-0.006022,0.039396,0.122655,0.023100,0.007842,1
1783696051.9583414,0.158561,-0.006801,0.039457,0.131631,0.015625,0.015745,1
1783696051.9966984,0.157538,-0.005389,0.039961,0.138108,0.010371,0.021799,1
1783696052.0333755,0.157363,-0.003833,0.039638,0.142922,0.006820,0.026259,1
1783696052.071455,0.157259,-0.005160,0.039075,0.146506,0.003825,0.029463,1
1783696052.1086938,0.157507,-0.005273,0.039118,0.149256,0.001551,0.031877,1
1783696052.1466632,0.157272,-0.004029,0.039196,0.151260,0.000156,0.033706,1
1783696052.1845808,0.156151,-0.003691,0.038887,0.152483,-0.000806,0.035002,1
1783696052.2230847,0.157199,-0.005648,0.038331,0.153662,-0.002016,0.035834,1
1783696052.2599177,0.157540,-0.004676,0.038717,0.154631,-0.002681,0.036555,1
1783696052.2979455,0.156746,-0.003411,0.039268,0.155160,-0.002864,0.037233,1
1783696052.3353822,0.156793,-0.003615,0.038882,0.155568,-0.003052,0.037645,1
1783696052.3731465,0.156445,-0.002666,0.039476,0.155787,-0.002955,0.038103,1
1783696052.4099853,0.158075,-0.004671,0.038440,0.156359,-0.003384,0.038187,1
1783696052.4473486,0.156709,-0.004105,0.039437,0.156447,-0.003564,0.038500,1
1783696052.485071,0.157422,-0.005504,0.038697,0.156690,-0.004049,0.038549,1
1783696052.5226924,0.157674,-0.004382,0.039300,0.156936,-0.004133,0.038737,1
1783696052.5596437,0.157415,-0.005435,0.038964,0.157056,-0.004458,0.038793,1
1783696052.5969923,0.158126,-0.006405,0.038802,0.157323,-0.004945,0.038796,1
1783696052.6343477,0.157891,-0.006037,0.039348,0.157465,-0.005218,0.038934,1
1783696052.6708581,0.157491,-0.005389,0.039814,0.157472,-0.005261,0.039154,1
1783696052.7071564,0.155736,-0.006005,0.039498,0.157038,-0.005447,0.039240,1
1783696052.7447827,0.157304,-0.006321,0.038670,0.157105,-0.005665,0.039098,1
1783696052.7825787,0.156491,-0.005579,0.039965,0.156951,-0.005644,0.039314,1
1783696052.8200097,0.157912,-0.004251,0.041004,0.157191,-0.005296,0.039737,1
1783696052.8580642,0.158114,-0.004721,0.039432,0.157422,-0.005152,0.039661,1
1783696052.895434,0.156804,-0.003153,0.040103,0.157268,-0.004652,0.039771,1
1783696055.4872627,0.155001,-0.007331,0.044443,0.156701,-0.005322,0.040939,1
1783696055.5586803,0.154036,-0.011647,0.050331,0.156035,-0.006903,0.043287,1
1783696055.6301303,0.155128,-0.013055,0.048490,0.155808,-0.008441,0.044588,1
1783696055.6668904,0.154665,-0.012940,0.048518,0.155522,-0.009566,0.045570,1
1783696055.7045407,0.155156,-0.014202,0.048117,0.155431,-0.010725,0.046207,1
1783696055.7423613,0.155349,-0.015193,0.047392,0.155410,-0.011842,0.046503,1
1783696055.7801788,0.156438,-0.013988,0.045979,0.155667,-0.012379,0.046372,1
1783696055.816898,-0.122903,0.189708,-0.237888,0.086025,0.038143,-0.024693,1
1783696055.853719,0.155627,-0.012741,0.046389,0.103425,0.025422,-0.006922,1
1783696055.8915446,0.155775,-0.013778,0.046070,0.116513,0.015622,0.006326,1
1783696055.9291358,0.156686,-0.014238,0.045096,0.126556,0.008157,0.016018,1
1783696055.9661872,0.157225,-0.013664,0.045460,0.134223,0.002702,0.023379,1
1783696056.0029695,0.156810,-0.012950,0.045590,0.139870,-0.001211,0.028932,1
1783696056.1045508,0.154177,-0.012074,0.055972,0.143447,-0.003927,0.035692,1
1783696056.1429312,0.154466,-0.012840,0.055337,0.146201,-0.006155,0.040603,1
1783696056.1802917,0.156095,-0.013265,0.053491,0.148675,-0.007933,0.043825,1
1783696056.2167578,0.155560,-0.014118,0.053183,0.150396,-0.009479,0.046164,1
1783696056.2527835,0.158906,-0.014646,0.046688,0.152524,-0.010771,0.046295,1
1783696056.2892194,0.159815,-0.010834,0.043953,0.154347,-0.010786,0.045710,1
1783696056.3608902,0.159230,-0.008267,0.040848,0.155567,-0.010156,0.044494,1
1783696056.431026,0.159042,-0.006290,0.040541,0.156436,-0.009190,0.043506,1
1783696056.4684892,0.158902,-0.006079,0.039641,0.157052,-0.008412,0.042540,1
1783696056.5411062,0.158804,-0.006474,0.039483,0.157490,-0.007928,0.041776,1
1783696056.5769398,0.158666,-0.005667,0.040343,0.157784,-0.007362,0.041418,1
1783696056.6132205,0.158735,-0.004245,0.040944,0.158022,-0.006583,0.041299,1
1783696056.6854868,0.159495,-0.007668,0.042919,0.158390,-0.006854,0.041704,1
1783696056.720741,0.159143,-0.007405,0.042632,0.158578,-0.006992,0.041936,1
1783696056.75724,0.159732,-0.007327,0.041617,0.158867,-0.007076,0.041856,1
1783696056.7941446,0.159067,-0.006324,0.040118,0.158917,-0.006888,0.041422,1
1783696056.8305788,0.159531,-0.006271,0.040131,0.159070,-0.006734,0.041099,1
1783696057.105573,0.158868,-0.013403,0.045395,0.159020,-0.008401,0.042173,1
1783696057.140866,0.158094,-0.016412,0.043833,0.158788,-0.010404,0.042588,1
1783696057.1786578,0.158210,-0.016096,0.043684,0.158644,-0.011827,0.042862,1
1783696057.2144883,0.158296,-0.013160,0.041689,0.158557,-0.012160,0.042569,1
1783696057.2514586,0.158616,-0.014661,0.043914,0.158572,-0.012785,0.042905,1
1783696057.2881744,0.159612,-0.012257,0.043918,0.158832,-0.012653,0.043158,1
1783696057.3247797,0.159468,-0.011215,0.042153,0.158991,-0.012294,0.042907,1
1783696057.361633,0.158908,-0.010244,0.043012,0.158970,-0.011781,0.042933,1
1783696057.399277,0.159594,-0.009562,0.042333,0.159126,-0.011226,0.042783,1
1783696057.4373302,0.160020,-0.009699,0.041941,0.159350,-0.010845,0.042573,1
1783696057.4750621,0.156437,-0.016228,0.046689,0.158622,-0.012190,0.043602,1
1783696057.5131738,0.155730,-0.017621,0.048583,0.157899,-0.013548,0.044847,1
1783696057.5505195,0.157697,-0.019311,0.047395,0.157848,-0.014989,0.045484,1
1783696057.5868697,0.157583,-0.019059,0.047181,0.157782,-0.016006,0.045908,1
1783696057.6236193,0.157551,-0.018971,0.046901,0.157724,-0.016748,0.046156,1
1783696057.6606724,0.157476,-0.019065,0.046881,0.157662,-0.017327,0.046338,1
1783696057.6974947,0.157513,-0.017736,0.046614,0.157625,-0.017429,0.046407,1
1783696057.7341373,0.159270,-0.015780,0.045294,0.158036,-0.017017,0.046129,1
1783696057.7712345,0.155162,-0.020635,0.043953,0.157318,-0.017921,0.045585,1
1783696057.8087478,0.155281,-0.020178,0.043862,0.156808,-0.018486,0.045154,1
1783696057.8464365,0.155281,-0.020247,0.043830,0.156426,-0.018926,0.044823,1
1783696057.8834798,0.157954,-0.019392,0.045262,0.156808,-0.019042,0.044933,1
1783696057.9210148,0.158513,-0.015824,0.045312,0.157235,-0.018238,0.045027,1
1783696057.957122,0.160151,-0.014592,0.045267,0.157964,-0.017326,0.045087,1
1783696057.993739,0.159471,-0.011754,0.043624,0.158340,-0.015933,0.044721,1
1783696058.0322156,0.160098,-0.011413,0.042737,0.158780,-0.014803,0.044225,1
1783696058.0690527,0.160610,-0.010354,0.043273,0.159237,-0.013691,0.043987,1
1783696058.105815,0.160711,-0.010061,0.044010,0.159606,-0.012783,0.043993,1
1783696058.1770618,0.160564,-0.014201,0.046953,0.159845,-0.013138,0.044733,1
1783696058.2130814,0.160598,-0.013654,0.047202,0.160033,-0.013267,0.045350,1
1783696058.2493176,0.160370,-0.012727,0.048475,0.160118,-0.013132,0.046132,1
1783696058.285998,0.160056,-0.012083,0.049553,0.160102,-0.012870,0.046987,1
1783696058.3892062,0.160378,-0.011566,0.051563,0.160171,-0.012544,0.048131,1
1783696058.428197,0.158505,-0.009278,0.055407,0.159754,-0.011727,0.049950,1
1783696058.478047,0.158954,-0.010495,0.056177,0.159554,-0.011419,0.051507,1
1783696058.5264168,0.158189,-0.010186,0.057442,0.159213,-0.011111,0.052990,1
1783696058.568496,0.159526,-0.012905,0.058355,0.159291,-0.011560,0.054332,1
1783696058.8101096,0.160791,-0.011251,0.047507,0.159666,-0.011482,0.052625,1
1783696058.8462234,0.159842,-0.010343,0.044251,0.159710,-0.011198,0.050532,1
1783696058.8832278,0.159542,-0.010642,0.044041,0.159668,-0.011059,0.048909,1
1783696058.9197965,0.155292,-0.018051,0.041080,0.158574,-0.012807,0.046952,1
1783696058.9567585,0.155802,-0.017221,0.041511,0.157881,-0.013910,0.045592,1
1783696058.9945738,0.157435,-0.017654,0.041265,0.157770,-0.014846,0.044510,1
1783696059.032422,0.157223,-0.018016,0.044813,0.157633,-0.015639,0.044586,1
1783696059.0706532,0.157500,-0.017042,0.045118,0.157600,-0.015990,0.044719,1
1783696059.108563,0.158832,-0.017385,0.043406,0.157908,-0.016339,0.044390,1
1783696059.1456146,0.157695,-0.014209,0.041289,0.157855,-0.015806,0.043615,1
1783696059.1821406,0.157430,-0.013592,0.040880,0.157748,-0.015253,0.042931,1
1783696059.2195938,0.158515,-0.010707,0.039720,0.157940,-0.014116,0.042128,1
1783696059.2558672,0.158346,-0.009787,0.038494,0.158042,-0.013034,0.041220,1
1783696059.2926764,0.157343,-0.009580,0.039730,0.157867,-0.012170,0.040847,1
1783696059.3291602,0.158504,-0.007468,0.040493,0.158026,-0.010995,0.040759,1
1783696059.3660173,0.158242,-0.006846,0.041598,0.158080,-0.009958,0.040969,1
1783696059.4035943,0.159305,-0.011024,0.047139,0.158386,-0.010224,0.042511,1
1783696059.4412055,0.160256,-0.009704,0.042619,0.158854,-0.010094,0.042538,1
1783696059.4782436,0.159294,-0.007758,0.042299,0.158964,-0.009510,0.042478,1
1783696059.6168783,0.160360,-0.008849,0.044639,0.159313,-0.009345,0.043019,1
1783696059.6536536,0.158993,-0.012282,0.043633,0.159233,-0.010079,0.043172,1
1783696059.690651,0.158364,-0.010889,0.041311,0.159016,-0.010282,0.042707,1
1783696059.7272902,0.159427,-0.009940,0.041821,0.159119,-0.010196,0.042485,1
1783696059.7655904,0.159007,-0.009043,0.042048,0.159091,-0.009908,0.042376,1
1783696059.801908,0.158702,-0.009995,0.041816,0.158994,-0.009930,0.042236,1
1783696059.838747,0.160015,-0.011376,0.042390,0.159249,-0.010291,0.042275,1
1783696059.8759463,0.159199,-0.010402,0.041682,0.159236,-0.010319,0.042126,1
1783696059.9131706,0.159167,-0.009909,0.042998,0.159219,-0.010217,0.042344,1
1783696059.9497237,0.159642,-0.011225,0.043658,0.159325,-0.010469,0.042673,1
1783696059.9879162,0.159263,-0.009733,0.046353,0.159309,-0.010285,0.043593,1
1783696060.059983,0.159662,-0.010349,0.047434,0.159397,-0.010301,0.044553,1
1783696060.096227,0.156788,-0.013699,0.046300,0.158745,-0.011150,0.044990,1
1783696060.1328616,0.158429,-0.011346,0.043107,0.158666,-0.011199,0.044519,1
1783696060.1694999,0.158344,-0.010023,0.041390,0.158586,-0.010905,0.043737,1
1783696060.205837,0.158238,-0.008900,0.040584,0.158499,-0.010404,0.042948,1
1783696060.2440352,0.158299,-0.008357,0.040934,0.158449,-0.009892,0.042445,1
1783696060.2807329,0.158733,-0.009990,0.039932,0.158520,-0.009917,0.041817,1
1783696060.3171537,0.158733,-0.009990,0.039932,0.158573,-0.009935,0.041345,1
1783696060.3535097,0.159199,-0.009943,0.042477,0.158729,-0.009937,0.041628,1
1783696060.3903234,0.159681,-0.009725,0.043654,0.158967,-0.009884,0.042135,1
1783696060.427692,0.160448,-0.008361,0.044054,0.159338,-0.009503,0.042615,1
1783696060.465773,0.160125,-0.010260,0.047702,0.159534,-0.009692,0.043886,1
1783696060.7372005,0.159498,-0.006551,0.042051,0.159525,-0.008907,0.043428,1
1783696061.1437683,0.156506,-0.011481,0.056154,0.158770,-0.009551,0.046609,1
1783696061.1790667,0.158068,-0.016323,0.057325,0.158595,-0.011244,0.049288,1
1783696061.2156289,0.157591,-0.016866,0.057322,0.158344,-0.012649,0.051297,1
1783696061.251912,0.156895,-0.014981,0.057561,0.157982,-0.013232,0.052863,1
1783696061.2905812,0.158102,-0.018486,0.057393,0.158012,-0.014546,0.053995,1
1783696061.3271832,0.157084,-0.017210,0.058671,0.157780,-0.015212,0.055164,1
1783696061.3718927,0.158573,-0.012560,0.042889,0.157978,-0.014549,0.052096,1
1783696061.4183695,0.157761,-0.007430,0.040442,0.157924,-0.012769,0.049182,1
1783696061.4621508,0.158358,-0.009709,0.042484,0.158032,-0.012004,0.047508,1
1783696061.502344,0.158664,-0.012126,0.042870,0.158190,-0.012035,0.046348,1
1783696061.5409842,0.158428,-0.012808,0.043140,0.158250,-0.012228,0.045546,1
1783696061.579528,0.158788,-0.013848,0.043152,0.158384,-0.012633,0.044948,1
1783696061.616379,0.158685,-0.012646,0.043985,0.158460,-0.012636,0.044707,1
1783696061.6541243,0.158268,-0.011686,0.043943,0.158412,-0.012399,0.044516,1
1783696061.6915188,0.159376,-0.011432,0.044634,0.158653,-0.012157,0.044546,1
1783696061.7291574,0.158501,-0.011786,0.044126,0.158615,-0.012064,0.044441,1
1783696061.7660086,0.158383,-0.012241,0.044227,0.158557,-0.012108,0.044387,1
1783696061.803209,0.158733,-0.012088,0.043983,0.158601,-0.012103,0.044286,1
1783696061.8404863,0.156821,-0.011990,0.044437,0.158156,-0.012075,0.044324,1
1783696061.877363,0.156324,-0.013443,0.049243,0.157698,-0.012417,0.045554,1
1783696061.9141247,0.158625,-0.012778,0.043585,0.157930,-0.012507,0.045062,1
1783696061.9511957,0.159339,-0.011065,0.043889,0.158282,-0.012147,0.044769,1
1783696061.988339,0.158382,-0.010473,0.044675,0.158307,-0.011728,0.044745,1
1783696062.0251749,0.159270,-0.011495,0.045084,0.158548,-0.011670,0.044830,1
1783696062.061225,0.158988,-0.012409,0.048026,0.158658,-0.011855,0.045629,1
1783696062.0990605,0.158197,-0.007482,0.040938,0.158543,-0.010762,0.044456,1
1783696062.1360137,0.157864,-0.009473,0.043726,0.158373,-0.010439,0.044273,1
1783696062.2086356,0.158137,-0.010476,0.043479,0.158314,-0.010449,0.044075,1
1783696062.2441537,0.158272,-0.011089,0.045594,0.158304,-0.010609,0.044455,1
1783696062.2805512,0.157747,-0.012090,0.048257,0.158165,-0.010979,0.045405,1
1783696062.384607,0.159138,-0.007201,0.042605,0.158408,-0.010035,0.044705,1
1783696062.4196026,0.159597,-0.005927,0.040667,0.158705,-0.009008,0.043696,1
1783696064.0941515,0.157182,-0.003927,0.039992,0.158325,-0.007738,0.042770,1
1783696064.1308289,0.158209,-0.005096,0.038845,0.158296,-0.007077,0.041789,1
1783696064.2346776,0.156535,-0.009247,0.039363,0.157855,-0.007619,0.041182,1
1783696064.271104,0.155836,-0.009886,0.039341,0.157351,-0.008186,0.040722,1
1783696064.3083115,0.155957,-0.008877,0.039717,0.157002,-0.008359,0.040471,1
1783696064.3453348,0.154862,-0.009822,0.039187,0.156467,-0.008724,0.040150,1
1783696064.3817353,0.154828,-0.010224,0.039299,0.156057,-0.009099,0.039937,1
1783696064.419272,0.154988,-0.010459,0.039249,0.155790,-0.009439,0.039765,1
1783696064.9246082,0.156283,-0.006388,0.038887,0.155913,-0.008676,0.039546,1
1783696064.9610531,0.156093,-0.006100,0.039487,0.155958,-0.008032,0.039531,1
1783696064.9974103,0.156351,-0.005555,0.037914,0.156056,-0.007413,0.039127,1
1783696065.1358314,0.154156,-0.005150,0.038392,0.155581,-0.006847,0.038943,1
1783696065.1715605,0.155206,-0.006747,0.038576,0.155487,-0.006822,0.038851,1
1783696065.2103481,0.154822,-0.006690,0.038202,0.155321,-0.006789,0.038689,1
1783696065.2487123,0.155736,-0.007909,0.038903,0.155425,-0.007069,0.038742,1
1783696065.2861347,0.155300,-0.008107,0.039140,0.155394,-0.007328,0.038842,1
1783696065.326078,0.155665,-0.009845,0.038739,0.155462,-0.007958,0.038816,1
1783696065.3648825,0.156149,-0.011523,0.040255,0.155633,-0.008849,0.039176,1
1783696065.4038942,0.155534,-0.011776,0.040109,0.155609,-0.009581,0.039409,1
1783696065.4424753,0.156172,-0.011481,0.041581,0.155750,-0.010056,0.039952,1
1783696065.478875,0.155397,-0.009723,0.042081,0.155661,-0.009973,0.040485,1
1783696065.5182874,0.156288,-0.010454,0.041358,0.155818,-0.010093,0.040703,1
1783696065.5566893,0.156046,-0.010460,0.041586,0.155875,-0.010185,0.040924,1
1783696065.595237,0.155836,-0.009264,0.041707,0.155865,-0.009955,0.041119,1
1783696065.6335227,0.156375,-0.009696,0.041354,0.155993,-0.009890,0.041178,1
1783696065.6839972,0.154616,-0.009000,0.041666,0.155649,-0.009668,0.041300,1
1783696065.7472057,0.155928,-0.009832,0.040608,0.155718,-0.009709,0.041127,1
1783696065.7966368,0.155200,-0.008478,0.041585,0.155589,-0.009401,0.041241,1
1783696065.8369052,0.155691,-0.008773,0.040877,0.155614,-0.009244,0.041150,1
1783696065.8749056,0.156219,-0.010558,0.041559,0.155766,-0.009572,0.041252,1
1783696065.9133935,0.157118,-0.011363,0.041357,0.156104,-0.010020,0.041279,1
1783696065.950242,0.156287,-0.011303,0.041467,0.156150,-0.010341,0.041326,1
1783696065.9875002,0.154931,-0.010244,0.041049,0.155845,-0.010317,0.041257,1
1783696066.0256674,0.156529,-0.010989,0.041187,0.156016,-0.010485,0.041239,1
1783696066.065615,0.154804,-0.012344,0.040477,0.155713,-0.010949,0.041049,1
1783696066.1048584,0.155461,-0.010563,0.040441,0.155650,-0.010853,0.040897,1
1783696066.1429503,0.155097,-0.012342,0.039301,0.155512,-0.011225,0.040498,1
1783696066.1799855,0.155656,-0.013381,0.039664,0.155548,-0.011764,0.040289,1
1783696066.2172415,0.155302,-0.014051,0.039943,0.155486,-0.012336,0.040203,1
1783696066.255089,0.155218,-0.013494,0.039219,0.155419,-0.012625,0.039957,1
1783696066.292399,0.153747,-0.012041,0.039555,0.155001,-0.012479,0.039857,1
1783696066.3319006,0.152799,-0.014133,0.038998,0.154451,-0.012893,0.039642,1
1783696066.3706899,0.153292,-0.012098,0.037340,0.154161,-0.012694,0.039066,1
1783696066.4073114,0.153693,-0.011619,0.037905,0.154044,-0.012425,0.038776,1
1783696066.4452622,0.152235,-0.013936,0.037812,0.153592,-0.012803,0.038535,1
1783696066.483534,0.151258,-0.015750,0.037785,0.153008,-0.013540,0.038347,1
1783696066.5224774,0.153828,-0.012912,0.039196,0.153213,-0.013383,0.038560,1
1783696066.560057,0.152920,-0.014214,0.039377,0.153140,-0.013590,0.038764,1
1783696066.5984223,0.152641,-0.014808,0.039373,0.153015,-0.013895,0.038916,1
1783696066.6354368,0.155420,-0.013542,0.039485,0.153616,-0.013807,0.039058,1
1783696066.6722143,0.156187,-0.012484,0.039745,0.154259,-0.013476,0.039230,1
1783696066.7103262,0.156091,-0.011600,0.039907,0.154717,-0.013007,0.039399,1
1783696066.7507885,0.153626,-0.013747,0.038687,0.154444,-0.013192,0.039221,1
1783696066.788529,0.154581,-0.011278,0.039856,0.154478,-0.012713,0.039380,1
1783696066.826875,0.153361,-0.013901,0.038576,0.154199,-0.013010,0.039179,1
1783696066.8662643,0.153611,-0.012812,0.037828,0.154052,-0.012961,0.038841,1
1783696066.9039435,0.152935,-0.011187,0.038551,0.153773,-0.012517,0.038769,1
1783696066.9418428,0.153489,-0.011561,0.037932,0.153702,-0.012278,0.038560,1
1783696066.979447,0.152639,-0.010774,0.037844,0.153436,-0.011902,0.038381,1
1783696067.016608,0.153161,-0.010770,0.038229,0.153367,-0.011619,0.038343,1
1783696067.0521982,0.154722,-0.009988,0.039225,0.153706,-0.011211,0.038563,1
1783696067.0884292,0.154172,-0.013165,0.038083,0.153822,-0.011700,0.038443,1
1783696067.1257484,0.154997,-0.013221,0.037981,0.154116,-0.012080,0.038328,1
1783696067.1629202,0.153227,-0.013751,0.038825,0.153894,-0.012498,0.038452,1
1783696067.2010922,0.154678,-0.013074,0.039505,0.154090,-0.012642,0.038715,1
1783696067.2381582,0.155251,-0.011993,0.039791,0.154380,-0.012480,0.038984,1
1783696067.275073,0.154663,-0.009412,0.038938,0.154451,-0.011713,0.038973,1
1783696067.3120444,0.154952,-0.009361,0.039151,0.154576,-0.011125,0.039017,1
1783696067.3501384,0.154611,-0.009002,0.039021,0.154585,-0.010594,0.039018,1
1783696067.3876846,0.155418,-0.009489,0.038746,0.154793,-0.010318,0.038950,1
1783696067.426096,0.154524,-0.008987,0.039025,0.154726,-0.009985,0.038969,1
1783696067.4621658,0.153957,-0.008310,0.039774,0.154534,-0.009566,0.039170,1
1783696067.501203,0.154338,-0.008793,0.038765,0.154485,-0.009373,0.039069,1
1783696067.53842,0.154963,-0.008479,0.039276,0.154604,-0.009150,0.039121,1
1783696067.575253,0.155180,-0.008233,0.039495,0.154748,-0.008921,0.039214,1
1783696067.6113129,0.155208,-0.008337,0.039759,0.154863,-0.008775,0.039351,1
1783696067.6480036,0.155299,-0.007318,0.038909,0.154972,-0.008410,0.039240,1
1783696067.6846132,0.154972,-0.006288,0.039540,0.154972,-0.007880,0.039315,1
1783696067.7218497,0.156082,-0.008408,0.037975,0.155250,-0.008012,0.038980,1
1783696067.7596018,0.155698,-0.005926,0.039416,0.155362,-0.007490,0.039089,1
1783696067.7977607,0.156045,-0.004870,0.040047,0.155533,-0.006835,0.039329,1
1783696068.042533,0.156252,-0.005149,0.039243,0.155712,-0.006414,0.039307,1
1783696068.0776634,0.155086,-0.006568,0.038382,0.155556,-0.006452,0.039076,1
1783696068.1145375,0.154949,-0.006034,0.037636,0.155404,-0.006348,0.038716,1
1783696068.1512918,0.154567,-0.004490,0.038447,0.155195,-0.005883,0.038649,1
1783696068.1883028,0.155656,-0.004710,0.037961,0.155310,-0.005590,0.038477,1
1783696068.2254272,0.155513,-0.003748,0.038674,0.155361,-0.005130,0.038526,1
1783696068.2634609,0.155591,-0.003876,0.038929,0.155418,-0.004816,0.038627,1
1783696068.301638,0.155347,-0.005896,0.038423,0.155400,-0.005086,0.038576,1
1783696068.3385897,0.155140,-0.005881,0.038432,0.155335,-0.005285,0.038540,1
1783696068.3752644,0.154705,-0.005994,0.038687,0.155178,-0.005462,0.038577,1
1783696068.41138,0.153977,-0.006540,0.037757,0.154878,-0.005732,0.038372,1
1783696068.4518619,0.153308,-0.006670,0.037735,0.154485,-0.005966,0.038213,1
1783696068.4891772,0.153586,-0.006552,0.038045,0.154260,-0.006113,0.038171,1
1783696068.525494,0.154835,-0.005841,0.038036,0.154404,-0.006045,0.038137,1
1783696068.5617309,0.154678,-0.004261,0.038657,0.154473,-0.005599,0.038267,1
1783696068.5975742,0.154994,-0.003125,0.038932,0.154603,-0.004980,0.038433,1
1783696068.6349096,0.155889,-0.003814,0.038586,0.154924,-0.004689,0.038471,1
1783696068.6715553,0.156647,-0.003834,0.039012,0.155355,-0.004475,0.038607,1
1783696068.7087917,0.157146,-0.003275,0.038967,0.155803,-0.004175,0.038697,1
1783696068.7461417,0.157034,-0.002477,0.039442,0.156110,-0.003750,0.038883,1
1783696068.7836702,0.157257,-0.003871,0.039132,0.156397,-0.003781,0.038945,1
1783696068.8211484,0.157782,-0.002505,0.040120,0.156743,-0.003462,0.039239,1
1783696068.8589163,0.157295,-0.002657,0.039969,0.156881,-0.003260,0.039422,1
1783696068.8946056,0.156007,-0.003853,0.039470,0.156663,-0.003409,0.039434,1
1783696068.9309611,0.155816,-0.005469,0.038474,0.156451,-0.003924,0.039194,1
1783696068.9682806,0.154823,-0.005740,0.038429,0.156044,-0.004378,0.039003,1
1783696069.0051641,0.149592,-0.010674,0.037720,0.154431,-0.005952,0.038682,1
1783696069.0422518,0.151147,-0.012528,0.037973,0.153610,-0.007596,0.038505,1
1783696069.0797815,0.151555,-0.010093,0.039046,0.153096,-0.008220,0.038640,1
1783696069.11777,0.151349,-0.014733,0.037763,0.152659,-0.009848,0.038421,1
1783696069.1544013,0.154116,-0.010489,0.039579,0.153023,-0.010008,0.038710,1
1783696069.1908455,0.154921,-0.010097,0.039289,0.153498,-0.010031,0.038855,1
1783696069.2285442,0.154645,-0.008769,0.039707,0.153785,-0.009715,0.039068,1
1783696069.2665496,0.154747,-0.010669,0.039745,0.154025,-0.009954,0.039237,1
1783696069.3035557,0.154292,-0.010045,0.039756,0.154092,-0.009976,0.039367,1
1783696069.3406906,0.155310,-0.007584,0.037290,0.154396,-0.009378,0.038848,1
1783696069.3790858,0.154683,-0.006724,0.037714,0.154468,-0.008715,0.038564,1
1783696069.4180906,0.154641,-0.006904,0.037313,0.154511,-0.008262,0.038252,1
1783696069.4559052,0.154677,-0.007064,0.038220,0.154553,-0.007963,0.038244,1
1783696069.4938147,0.155788,-0.003679,0.037139,0.154862,-0.006892,0.037967,1
1783696069.5323157,0.155762,-0.003225,0.037384,0.155087,-0.005975,0.037822,1
1783696069.5709276,0.155518,-0.004198,0.037077,0.155195,-0.005531,0.037635,1
1783696069.6085424,0.155173,-0.005155,0.036657,0.155189,-0.005437,0.037391,1
1783696069.6459439,0.154522,-0.005714,0.036767,0.155022,-0.005506,0.037235,1
1783696069.6847453,0.155117,-0.005680,0.037499,0.155046,-0.005550,0.037301,1
1783696069.72014,0.156231,-0.006919,0.037028,0.155342,-0.005892,0.037233,1
1783696069.7561622,0.155728,-0.005088,0.038766,0.155439,-0.005691,0.037616,1
1783696069.7937374,0.155427,-0.005546,0.038625,0.155436,-0.005655,0.037868,1
1783696069.8314655,0.155383,-0.004905,0.038432,0.155423,-0.005467,0.038009,1
1783696069.8687878,0.154249,-0.005107,0.038234,0.155129,-0.005377,0.038065,1
1783696069.9060776,0.157019,-0.002832,0.040108,0.155601,-0.004741,0.038576,1
1783696069.9422343,0.158334,-0.003194,0.039733,0.156285,-0.004354,0.038865,1
1783696069.980196,-0.120248,0.215861,-0.215530,0.087152,0.050699,-0.024734,1
1783696070.0175078,0.156890,-0.005721,0.038591,0.104586,0.036594,-0.008902,1
1783696070.054268,0.155421,-0.005261,0.038477,0.117295,0.026130,0.002943,1
1783696070.0921776,0.155933,-0.005657,0.037872,0.126954,0.018184,0.011675,1
1783696070.1302695,0.155506,-0.005351,0.037351,0.134092,0.012300,0.018094,1
